district,postal_code,breed,dog_size,dog_count
4,1040,Cavalier King Charles Spaniel / Kleinpudel Braun,medium,1
4,1040,Cavalier King Charles Spaniel / Mischling,small,1
4,1040,Chihuahua Kurzhaar,small,16
4,1040,Chihuahua Kurzhaar / Mischling,small,1
4,1040,Chihuahua Kurzhaar / Pinscher,medium,1
4,1040,Chihuahua Kurzhaar / Zwergpinscher,medium,2
4,1040,Chihuahua Langhaar,small,8
4,1040,Chihuahua Langhaar / Mischling,small,3
4,1040,Chihuahua Langhaar / Yorkshire Terrier,small,2
4,1040,Chinese Crested Dog hairless,small,2
4,1040,Chow-Chow,large,1
4,1040,Collie Langhaar (Rough),medium,1
4,1040,Coton de Tulear,small,2
4,1040,Curly-Coated Retriever,large,1
4,1040,Dackel,small,11
4,1040,Dackel / Mischling,small,7
4,1040,Dackel / Pekingese,small,1
4,1040,Dalmatiner,medium,3
4,1040,Dalmatiner / Dackel,medium,1
4,1040,Deutsch Drahthaar,medium,2
4,1040,Deutsch Kurzhaar,medium,1
4,1040,Deutsch Kurzhaar / Mischling,medium,3
4,1040,Deutscher Boxer gelb,large,1
4,1040,Deutscher Boxer gestromt / Mischling,large,1
4,1040,Deutscher Jagdterrier / Mischling,medium,1
4,1040,Deutscher Pinscher / Chihuahua Kurzhaar,medium,1
4,1040,Deutscher Pinscher / Chihuahua Langhaar,medium,1
4,1040,Deutscher Pinscher / Mischling,medium,2
4,1040,Deutscher Schäferhund,large,5
4,1040,Deutscher Schäferhund / Border Collie,large,1
4,1040,Deutscher Schäferhund / Hrvatski Ovcar,large,1
4,1040,Deutscher Schäferhund / Leonberger,large,1
4,1040,Deutscher Schäferhund / Mischling,large,7
4,1040,Deutscher Schäferhund / Schipperke,large,1
4,1040,Deutscher Spitz,medium,1
4,1040,Dobermann braun-rot,large,1
4,1040,Dobermann schwarz-rot,large,1
4,1040,Dobermann schwarz-rot / Mischling,large,1
4,1040,Drentsche Patrijshond,medium,1
4,1040,English Cocker Spaniel einfärbig,medium,4
4,1040,English Cocker Spaniel einfärbig / Kleinpudel Schwarz,medium,1
4,1040,English Cocker Spaniel einfärbig / Mischling,medium,1
4,1040,English Cocker Spaniel mehrfärbig,medium,4
4,1040,English Cocker Spaniel mehrfärbig / Kleinpudel Braun,medium,1
4,1040,English Cocker Spaniel mehrfärbig / Zwergpudel Apricot,medium,1
4,1040,English Pointer / Mischling,medium,2
4,1040,English Setter,medium,1
4,1040,Entlebucher Sennenhund,medium,2
4,1040,Epagneul breton,medium,1
4,1040,Epagneul breton / Mischling,medium,1
4,1040,Epagneul picard,medium,1
4,1040,Flat-Coated Retriever,large,2
4,1040,Flat-Coated Retriever / Labrador Retriever,large,1
4,1040,Fox Terrier drahthaar,medium,4
4,1040,Fox Terrier drahthaar / Mischling,medium,1
4,1040,Fox Terrier glatthaar,medium,2
4,1040,Französische Bulldogge,medium,13
4,1040,Französische Bulldogge / Mischling,medium,1
4,1040,Galgo Espanol,medium,2
4,1040,Golden Retriever,large,18
4,1040,Golden Retriever / Belgischer Schäferhund,large,1
4,1040,Golden Retriever / Grosspudel Apricot,large,3
4,1040,Golden Retriever / Kleinpudel Apricot,large,1
4,1040,Golden Retriever / Mischling,large,1
4,1040,Golden Retriever / Yorkshire Terrier,large,1
4,1040,Greyhound,medium,1
4,1040,Griffon belge,small,1
4,1040,Griffon belge / Tibetan Terrier,medium,1
4,1040,Griffon bruxellois,small,3
4,1040,Griffon bruxellois / Affenpinscher,medium,1
4,1040,Grosspudel Apricot,large,2
4,1040,Grosspudel Apricot / Labrador Retriever,large,1
4,1040,Grosspudel Braun / Labrador Retriever,large,1
4,1040,Grosspudel Schwarz,large,1
4,1040,Grosspudel Weiss,large,1
4,1040,Havaneser,small,6
4,1040,Havaneser / Mischling,small,2
4,1040,Havaneser / Yorkshire Terrier,small,1
4,1040,Havaneser / Zwergpudel Weiss,medium,1
4,1040,Holländischer Schäferhund Kurzhaar,large,1
4,1040,Irish Soft Coated Wheaten Terrier,medium,1
4,1040,Irish Terrier,medium,1
4,1040,Italienisches Windspiel,small,5
4,1040,Jack Russell Terrier,medium,18
4,1040,Jack Russell Terrier / Deutscher Pinscher,medium,1
4,1040,Jack Russell Terrier / Labrador Retriever,large,1
4,1040,Jack Russell Terrier / Mischling,medium,3
4,1040,Jack Russell Terrier / Pinscher,medium,1
4,1040,Japanischer Spitz,medium,1
4,1040,King Charles Spaniel,small,1
4,1040,King Charles Spaniel / Mischling,small,1
4,1040,Klein- oder Mittelpudel,medium,1
4,1040,Kleiner Münsterländer,medium,1
4,1040,Kleiner Münsterländer / Mischling,medium,1
4,1040,Kleinpudel Apricot,medium,2
4,1040,Kleinpudel Apricot / English Cocker Spaniel einfärbig,medium,1
4,1040,Kleinpudel Braun,medium,1
4,1040,Kleinpudel Rot,medium,1
4,1040,Kleinpudel Schwarz,medium,3
4,1040,Kooikerhondje,medium,1
4,1040,Kromfohrländer,medium,2
4,1040,Kromfohrländer / Mischling,medium,1
4,1040,Kurzhaar Dachshund Kaninchen,small,5
4,1040,Kurzhaar Dachshund Kaninchen / Deutscher Schäferhund,large,1
4,1040,Kurzhaar Dachshund Kaninchen / Mischling,small,1
4,1040,Kurzhaar Dachshund Normal,small,5
4,1040,Kurzhaar Dachshund Normal / Jack Russell Terrier,medium,2
4,1040,Kurzhaar Dachshund Normal / Labrador Retriever,large,1
4,1040,Kurzhaar Dachshund Normal / Malinois,medium,1
4,1040,Kurzhaar Dachshund Normal / Mischling,small,2
4,1040,Kurzhaar Dachshund Zwerg,small,7
4,1040,Kurzhaar Dachshund Zwerg / Pinscher,medium,1
4,1040,Labradoodle,medium,2
4,1040,Labrador Retriever,large,26
4,1040,Labrador Retriever / Akita,large,1
4,1040,Labrador Retriever / Border Collie,large,1
4,1040,Labrador Retriever / Collie Langhaar (Rough),large,1
4,1040,Labrador Retriever / English Cocker Spaniel einfärbig,large,1
4,1040,Labrador Retriever / Mischling,large,16
4,1040,Labrador Retriever / Pinscher,large,1
4,1040,Labrador Retriever / Weimaraner Kurzhaar,large,1
4,1040,Labrador Retriever / Whippet,large,1
4,1040,Lagotto romagnolo,medium,13
4,1040,Lagotto romagnolo / Mischling,medium,1
4,1040,Langhaar Dachshund Kaninchen,small,2
4,1040,Langhaar Dachshund Kaninchen / Golden Retriever,large,1
4,1040,Langhaar Dachshund Kaninchen / Mischling,small,1
4,1040,Langhaar Dachshund Normal / Mischling,small,2
4,1040,Langhaar Dachshund Normal / Welsh Corgi Pembroke,medium,1
4,1040,Langhaar Dachshund Zwerg,small,3
4,1040,Leonberger / Mischling,large,1
4,1040,Magyar Agar,large,1
4,1040,Magyar Vizsla Drahthaar,medium,1
4,1040,Magyar Vizsla Drahthaar / Mischling,medium,1
4,1040,Magyar Vizsla Kurzhaar,medium,4
4,1040,Malinois,medium,1
4,1040,Malteser,small,25
4,1040,Malteser / Bichon frise,small,1
4,1040,Malteser / Mischling,small,3
4,1040,Malteser / Norfolk Terrier,small,1
4,1040,Malteser / Pudel,medium,1
4,1040,Malteser / Pudelpointer,medium,1
4,1040,Malteser / Yorkshire Terrier,small,1
4,1040,Malteser / Zwergpudel Braun,medium,1
4,1040,Malteser / Zwergspitz (Pomeranian),medium,1
4,1040,Miniatur Bull Terrier,medium,1
4,1040,Mittelspitz Braun/Schwarz / Mischling,medium,1
4,1040,Mops (Carlin),small,6
4,1040,Mops (Carlin) / Mischling,small,1
4,1040,Mudi,medium,1
4,1040,Mudi / Border Collie,medium,1
4,1040,Mudi / Mischling,medium,1
4,1040,Nova Scotia Duck Tolling Retriever,medium,1
4,1040,Papillon,small,2
4,1040,Papillon / Border Collie,medium,1
4,1040,Papillon / Mischling,small,1
4,1040,Parson Russell Terrier,medium,5
4,1040,Parson Russell Terrier / Mischling,medium,1
4,1040,Parson Russell Terrier / Rauhhaar Dachshund Zwerg,medium,1
4,1040,Pekingese,small,4
4,1040,Pekingese / Mischling,small,3
4,1040,Pekingese / Shih Tzu,small,2
4,1040,Perro de agua Espanol,medium,1
4,1040,Pinscher / Mischling,medium,1
4,1040,Pit Bull Terrier,large,1
4,1040,Pit Bull Terrier / Mischling,large,1
4,1040,Podenco Canario,medium,1
4,1040,Posavski Gonic / Mischling,medium,1
4,1040,Prager Rattler / Mischling,small,1
4,1040,Pudel,medium,3
4,1040,Pudel / Malteser,medium,2
4,1040,Pudel / Mischling,medium,1
4,1040,Pudelpointer,medium,1
4,1040,Puli andersfarbig,medium,1
4,1040,Puli andersfarbig / Mischling,medium,1
4,1040,Rauhhaar Dachshund Normal,small,2
4,1040,Rauhhaar Dachshund Normal / Mischling,small,1
4,1040,Rauhhaar Dachshund Normal / Parson Russell Terrier,medium,1
4,1040,Rauhhaar Dachshund Zwerg,small,3
4,1040,Rauhhaar Dachshund Zwerg / Mischling,small,1
4,1040,Rhodesian Ridgeback,large,1
4,1040,Rhodesian Ridgeback / Mischling,large,1
4,1040,Rottweiler,large,4
4,1040,Saluki,large,2
4,1040,Samojede,large,2
4,1040,Schnauzer pfeffersalz / Mischling,medium,3
4,1040,Schnauzer schwarz / Mischling,medium,2
4,1040,Schweizerische Laufhunde / Braque du Bourbonnais,large,1
4,1040,Scottish Terrier,medium,2
4,1040,Scottish Terrier / Labrador Retriever,large,1
4,1040,Shetland Sheepdog,medium,3
4,1040,Shiba,medium,9
4,1040,Shih Tzu,small,3
4,1040,Shih Tzu / Parson Russell Terrier,medium,1
4,1040,Siberian Husky,large,7
4,1040,Siberian Husky / Deutscher Schäferhund,large,1
4,1040,Siberian Husky / Mischling,large,1
4,1040,Siberian Husky / Zwergspitz (Pomeranian),large,1
4,1040,Spitz,medium,3
4,1040,Spitz / Mischling,medium,1
4,1040,Taiwan Dog,medium,1
4,1040,Terrier Brasileiro / Mischling,medium,1
4,1040,Tervueren,large,1
4,1040,Thai Ridgeback Dog,medium,1
4,1040,Tibetan Spaniel,small,1
4,1040,Tibetan Terrier,medium,2
4,1040,Tibetan Terrier / Mischling,medium,1
4,1040,Tibetan Terrier / Pudel,medium,1
4,1040,Toypudel Apricot,medium,2
4,1040,Toypudel Braun,medium,1
4,1040,Toypudel Rot,medium,1
4,1040,Tschechoslowakischer Wolfhund / Mischling,large,1
4,1040,Unbekannt,unknown,13
4,1040,Unbekannt / Mischling,unknown,73
4,1040,Weimaraner Kurzhaar,large,3
4,1040,Weimaraner Langhaar,large,1
4,1040,Welsh Corgi Cardigan,medium,3
4,1040,Welsh Corgi Cardigan / Mischling,medium,1
4,1040,Welsh Corgi Pembroke,medium,5
4,1040,Welsh Corgi Pembroke / Basenji,medium,1
4,1040,Welsh Corgi Pembroke / Mischling,medium,1
4,1040,Welsh Corgi Pembroke / Zwergspitz (Pomeranian),medium,1
4,1040,West Highland White Terrier,small,1
4,1040,West Highland White Terrier / Malteser,small,2
4,1040,Wetterhoun,medium,1
4,1040,Whippet,medium,3
4,1040,Whippet / Border Collie,medium,1
4,1040,Whippet / Zwergpinscher,medium,1
4,1040,Windhund,large,1
4,1040,Windhund / Belgischer Schäferhund,large,1
4,1040,Windhund / Labrador Retriever,large,1
4,1040,Yorkshire Terrier,small,12
4,1040,Yorkshire Terrier / Chihuahua Kurzhaar,small,1
4,1040,Yorkshire Terrier / Mischling,small,2
4,1040,Zentralasiatischer Ovtcharka,large,1
4,1040,Zwergpinscher,medium,6
4,1040,Zwergpinscher / Mischling,medium,1
4,1040,Zwergpudel Apricot,medium,17
4,1040,Zwergpudel Apricot / Golden Retriever,large,1
4,1040,Zwergpudel Braun,medium,2
4,1040,Zwergpudel Braun / Malteser,medium,1
4,1040,Zwergpudel Grau,medium,1
4,1040,Zwergpudel Rot,medium,4
4,1040,Zwergpudel Schwarz / Labrador Retriever,large,1
4,1040,Zwergpudel Weiss / Malteser,medium,1
4,1040,Zwergschnauzer pfeffer-salz,medium,1
4,1040,Zwergschnauzer weiss,medium,1
4,1040,Zwergspitz (Pomeranian),medium,18
4,1040,Zwergspitz (Pomeranian) / Mischling,medium,2
4,1040,Österreichischer Pinscher,medium,1
4,1040,Österreichischer Pinscher / Chihuahua Kurzhaar,medium,1
4,1040,Österreichischer Pinscher / Mischling,medium,1
4,1040,Österreichischer Pinscher / Zwergpudel Rot,medium,1
5,1050,Affenpinscher / Shih Tzu,medium,1
5,1050,Akita,large,3
5,1050,Alaskan Malamute,large,1
5,1050,Alaskan Malamute / Mischling,large,1
5,1050,Alpenländische Dachsbracke,medium,1
5,1050,Alpenländische Dachsbracke / Mischling,medium,1
5,1050,American Bully,large,1
5,1050,American Cocker Spaniel,medium,1
5,1050,American Cocker Spaniel / Kleinpudel Apricot,medium,1
5,1050,American Cocker Spaniel / Zwergpudel Apricot,medium,1
5,1050,American Hairless Terrier / Mischling,small,1
5,1050,American Staffordshire Terrier,large,25
5,1050,American Staffordshire Terrier / Mischling,large,3
5,1050,Appenzeller Sennenhund / Berner Sennenhund,large,1
5,1050,Australian Cattledog,medium,1
5,1050,Australian Kelpie / Pinscher,medium,1
5,1050,Australian Shepherd,medium,9
5,1050,Australian Shepherd / Border Collie,medium,1
5,1050,Australian Shepherd / Collie Langhaar (Rough),medium,1
5,1050,Australian Shepherd / Dalmatiner,medium,1
5,1050,Australian Shepherd / Grosspudel Braun,large,1
5,1050,Barbet,medium,1
5,1050,Barsoi,large,1
5,1050,Beagle,medium,8
5,1050,Beagle / Belgischer Schäferhund,large,1
5,1050,Beagle / English Pointer,medium,1
5,1050,Beagle / Jack Russell Terrier,medium,1
5,1050,Beagle / Mischling,medium,5
5,1050,Beagle / Welsh Corgi Cardigan,medium,1
5,1050,Bearded Collie,medium,1
5,1050,Berger Blanc Suisse,large,1
5,1050,Berger de Brie (Briard),large,1
5,1050,Berner Sennenhund,large,1
5,1050,Bichon frise,small,5
5,1050,Biewer Terrier / Mischling,small,1
5,1050,Biewer Terrier / Yorkshire Terrier,small,1
5,1050,Bologneser,small,2
5,1050,Bolonka Zwetna,small,3
5,1050,Border Collie,medium,7
5,1050,Border Collie / Australian Shepherd,medium,1
5,1050,Border Collie / Deutscher Schäferhund,large,1
5,1050,Border Collie / Kleiner Münsterländer,medium,1
5,1050,Border Collie / Mischling,medium,7
5,1050,Border Collie / Papillon,medium,1
5,1050,Border Collie / Rottweiler,large,1
5,1050,Border Terrier,medium,2
5,1050,Bosanski Ostrodlaki Gonic - Barac,medium,1
5,1050,Boston Terrier,medium,1
5,1050,Bracco Italiano / Mischling,large,1
5,1050,Bracke,medium,1
5,1050,Bracke / Mischling,medium,1
5,1050,Brandlbracke / Mischling,medium,1
5,1050,Bull Terrier (Standard),medium,2
5,1050,Bull Terrier (Standard) / Mischling,medium,1
5,1050,Bulldog,medium,1
5,1050,Bulldog / Mischling,medium,2
5,1050,Cairn Terrier,small,1
5,1050,Cairn Terrier / Rauhhaar Dachshund Zwerg,small,1
5,1050,Cane Corso Italiano,large,3
5,1050,Cane Corso Italiano / Pit Bull Terrier,large,1
5,1050,Cao de Agua Portugues (Portug. Wasserhund),large,3
5,1050,Cavalier King Charles Spaniel,small,5
5,1050,Cavalier King Charles Spaniel / Zwergpudel Rot,medium,1
5,1050,Cesky Terrier,medium,1
5,1050,Chihuahua Kurzhaar,small,30
5,1050,Chihuahua Kurzhaar / Deutscher Pinscher,medium,2
5,1050,Chihuahua Kurzhaar / Havaneser,small,1
5,1050,Chihuahua Kurzhaar / Mischling,small,12
5,1050,Chihuahua Kurzhaar / Mops (Carlin),small,1
5,1050,Chihuahua Kurzhaar / Pinscher,medium,1
5,1050,Chihuahua Kurzhaar / Schweizerische Niederlaufhunde,medium,1
5,1050,Chihuahua Langhaar,small,20
5,1050,Chihuahua Langhaar / Mischling,small,4
5,1050,Chihuahua Langhaar / Zwergspitz (Pomeranian),medium,2
5,1050,Chinese Crested Dog hairless,small,1
5,1050,Chinese Crested Dog powderpuff,small,1
5,1050,Cimarron Uruguayo / Mischling,large,1
5,1050,Ciobanesc Romanesc Carpatin / Mischling,large,1
5,1050,Cirneco dell'Etna,medium,1
5,1050,Coban Köpegi (Anatolischer Hirtenhund) / Mischling,large,1
5,1050,Cockerpoo,medium,1
5,1050,Cockerpoo / Cockerpoo,medium,1
5,1050,Collie Langhaar (Rough),medium,2
5,1050,Collie Langhaar (Rough) / Mischling,medium,2
5,1050,Coton de Tulear,small,1
5,1050,Dackel,small,5
5,1050,Dackel / Jack Russell Terrier,medium,2
5,1050,Dackel / Mischling,small,7
5,1050,Dackel / Norsk Lundehund,small,1
5,1050,Dalmatiner,medium,3
5,1050,Dansk-Svensk Gardshund,medium,1
5,1050,Deutsch Drahthaar / Fox Terrier drahthaar,medium,1
5,1050,Deutsch Kurzhaar,medium,3
5,1050,Deutsch Kurzhaar / Deutsch Drahthaar,medium,1
5,1050,Deutsch Kurzhaar / Mischling,medium,3
5,1050,Deutscher Boxer gelb / Mischling,large,1
5,1050,Deutscher Jagdterrier / Mischling,medium,1
5,1050,Deutscher Pinscher / Basenji,medium,1
5,1050,Deutscher Schäferhund,large,6
5,1050,Deutscher Schäferhund / Akita,large,1
5,1050,Deutscher Schäferhund / Mischling,large,5
5,1050,Deutscher Schäferhund / Spitz,large,1
5,1050,Deutscher Schäferhund Langstockhaar / Mischling,large,1
5,1050,Deutscher Spitz,medium,1
5,1050,Deutscher Spitz / Mischling,medium,2
5,1050,Dobermann braun-rot,large,1
5,1050,Dobermann schwarz-rot,large,1
5,1050,Dog de Bordeaux (Bordeauxdogge),large,1
5,1050,English Cocker Spaniel einfärbig,medium,6
5,1050,English Cocker Spaniel einfärbig / Kleiner Münsterländer,medium,1
5,1050,English Cocker Spaniel einfärbig / Kleinpudel Apricot,medium,1
5,1050,English Cocker Spaniel einfärbig / Zwergpudel Schwarz,medium,1
5,1050,English Cocker Spaniel mehrfärbig,medium,6
5,1050,English Cocker Spaniel mehrfärbig / Mischling,medium,1
5,1050,English Pointer,medium,1
5,1050,English Pointer / Labrador Retriever,large,1
5,1050,English Pointer / Mischling,medium,1
5,1050,English Setter,medium,1
5,1050,English Springer Spaniel,medium,1
5,1050,Entlebucher Sennenhund,medium,2
5,1050,Epagneul breton / English Setter,medium,1
5,1050,Eurasier,medium,1
5,1050,Field Spaniel / Australian Shepherd,medium,1
5,1050,Flat-Coated Retriever,large,2
5,1050,Flat-Coated Retriever / Mischling,large,1
5,1050,Fox Terrier drahthaar,medium,1
5,1050,Fox Terrier drahthaar / English Foxhound,large,1
5,1050,Fox Terrier drahthaar / Parson Russell Terrier,medium,1
5,1050,Fox Terrier glatthaar / Deutscher Jagdterrier,medium,1
5,1050,Französische Bulldogge,medium,19
5,1050,Französische Bulldogge / Shar Pei,medium,1
5,1050,Galgo Espanol,medium,3
5,1050,Golden Retriever,large,19
5,1050,Golden Retriever / Australian Shepherd,large,1
5,1050,Golden Retriever / Grosspudel Apricot,large,2
5,1050,Golden Retriever / Labrador Retriever,large,1
5,1050,Golden Retriever / Mischling,large,5
5,1050,Golden Retriever / Podengo Portugues Kurzhaar Medio,large,1
5,1050,Golden Retriever / Pudelpointer,large,1
5,1050,Gordon Setter,medium,1
5,1050,Greyhound,medium,1
5,1050,Greyhound / Mischling,medium,1
5,1050,Griffon belge / Bologneser,small,1
5,1050,Grosspudel Apricot,large,1
5,1050,Hannoverscher Schweisshund,medium,1
5,1050,Havaneser,small,10
5,1050,Havaneser / Kleinpudel Weiss,medium,1
5,1050,Havaneser / Labradoodle,medium,1
5,1050,Havaneser / Malteser,small,1
5,1050,Havaneser / Mischling,small,2
5,1050,Havaneser / Yorkshire Terrier,small,1
5,1050,Havaneser / Zwergpudel Apricot,medium,1
5,1050,Hokkaido,medium,1
5,1050,Hovawart,large,1
5,1050,Hrvatski Ovcar / Labrador Retriever,large,1
5,1050,Irish Red Setter,medium,1
5,1050,Irish Red Setter / Mischling,medium,1
5,1050,Irish Terrier,medium,1
5,1050,Islandhund,medium,1
5,1050,Islandhund / Border Collie,medium,1
5,1050,Istrianer Bracke Kurzhaar (Kratkodlaki Gonic),medium,1
5,1050,Istrianer Bracke Rauhhaar (Ostrodlaki Gonic) / Mischling,medium,1
5,1050,Italienisches Windspiel,small,2
5,1050,Jack Russell Terrier,medium,17
5,1050,Jack Russell Terrier / Beagle,medium,2
5,1050,Jack Russell Terrier / Chihuahua Kurzhaar,medium,1
5,1050,Jack Russell Terrier / Italienisches Windspiel,medium,1
5,1050,Jack Russell Terrier / Kurzhaar Dachshund Normal,medium,1
5,1050,Jack Russell Terrier / Labrador Retriever,large,1
5,1050,Jack Russell Terrier / Mischling,medium,9
5,1050,Jack Russell Terrier / Pinscher,medium,2
5,1050,Jack Russell Terrier / Welsh Corgi Pembroke,medium,1
5,1050,Jack Russell Terrier / Yorkshire Terrier,medium,1
5,1050,Kerry Blue Terrier,medium,1
5,1050,King Charles Spaniel,small,1
5,1050,King Charles Spaniel / Mischling,small,1
5,1050,Klein- oder Mittelpudel,medium,1
5,1050,Kleiner Münsterländer,medium,2
5,1050,Kleinpudel Apricot,medium,1
5,1050,Kleinpudel Apricot / Grosspudel Falb,large,1
5,1050,Kleinpudel Braun,medium,2
5,1050,Kleinpudel Falb,medium,1
5,1050,Kleinpudel Grau / Französische Bulldogge,medium,1
5,1050,Kleinpudel Rot,medium,2
5,1050,Kleinpudel Rot / English Cocker Spaniel einfärbig,medium,1
5,1050,Kleinpudel Schwarz,medium,1
5,1050,Kleinpudel Weiss,medium,1
5,1050,Kleinpudel Weiss / Mischling,medium,1
5,1050,Kleinspitz Neufarben,medium,1
5,1050,Kleinspitz Neufarben / Pinscher,medium,1
5,1050,Kooikerhondje,medium,3
5,1050,Korea Jindo Dog / Mischling,medium,1
5,1050,Kromfohrländer,medium,1
5,1050,Kromfohrländer / Griffon belge,medium,1
5,1050,Kromfohrländer / Mischling,medium,1
5,1050,Kurzhaar Dachshund Kaninchen,small,6
5,1050,Kurzhaar Dachshund Kaninchen / Belgischer Schäferhund,large,1
5,1050,Kurzhaar Dachshund Kaninchen / Mischling,small,1
5,1050,Kurzhaar Dachshund Normal,small,5
5,1050,Kurzhaar Dachshund Normal / Collie Langhaar (Rough),medium,1
5,1050,Kurzhaar Dachshund Normal / Französische Bulldogge,medium,1
5,1050,Kurzhaar Dachshund Normal / Mischling,small,3
5,1050,Kurzhaar Dachshund Zwerg,small,11
5,1050,Labrador Retriever,large,27
5,1050,Labrador Retriever / Beagle,large,1
5,1050,Labrador Retriever / Berner Sennenhund,large,1
5,1050,Labrador Retriever / English Springer Spaniel,large,1
5,1050,Labrador Retriever / Golden Retriever,large,1
5,1050,Labrador Retriever / Greyhound,large,1
5,1050,Labrador Retriever / Jack Russell Terrier,large,1
5,1050,Labrador Retriever / Kurzhaar Dachshund Normal,large,1
5,1050,Labrador Retriever / Labrador Retriever,large,1
5,1050,Labrador Retriever / Mischling,large,6
5,1050,Labrador Retriever / Podenco Ibicenco Kurzhaar,large,1
5,1050,Labrador Retriever / Pudel,large,1
5,1050,Labrador Retriever / Shiba,large,1
